Date,Value Date,Description,Category,Debit,Credit,Balance,SourceFile
29/11/2024,29/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT24334KZ85S\BNK   Mvola Bank to Wallet,Mvola Out,5000.0,,350134.18,MCB Internet Banking Document (23).pdf
29/11/2024,29/11/2024,Extourne-Transfer Bank to Wallet M. FANOMEZANIRINA FENOHERY FT24334KZ85S\BNK   Mvola Bank to Wallet,Mvola,,5000.0,355134.18,MCB Internet Banking Document (23).pdf
29/11/2024,29/11/2024,Frais de virement FT243348G0M8\BNK,Fees,775.0,,354359.18,MCB Internet Banking Document (23).pdf
29/11/2024,29/11/2024,TVA FT243348G0M8\BNK,Tax,155.0,,354204.18,MCB Internet Banking Document (23).pdf
29/11/2024,29/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT243348G0M8\BNK   Mvola Bank to Wallet,Mvola Out,155000.0,,199204.18,MCB Internet Banking Document (23).pdf
29/11/2024,01/12/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241130,Fees,2000.0,,197204.18,MCB Internet Banking Document (23).pdf
29/11/2024,01/12/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241130,Fees,10000.0,,187204.18,MCB Internet Banking Document (23).pdf
04/09/2023,04/09/2023,DB vente carte etrangere  514680 FT23247JPP4J\BNK  FLEXJOBS.COM,Card Payment,13546.59,,17575.31,MCB Internet Banking Document (35).pdf
04/09/2023,04/09/2023,DB vente carte etrangere  551070 FT23247N022X\BNK  Upwork -615813340Connec,Card Payment,6888.09,,10687.22,MCB Internet Banking Document (35).pdf
04/09/2023,04/09/2023,DB vente carte etrangere  558650 FT23247YDZM7\BNK  Upwork -615814227Connec,Card Payment,6888.09,,3799.13,MCB Internet Banking Document (35).pdf
08/09/2023,08/09/2023,Virement recus Banque Confrere MADINTEX GROUPE SA FT232510KKSC\BNK   FACTURE CREA,Transfer,,6000000.0,6003799.13,MCB Internet Banking Document (35).pdf
11/09/2023,08/09/2023,Frais de virement FT23254RWF4X\BNK,Fees,2000.0,,6001799.13,MCB Internet Banking Document (35).pdf
11/09/2023,08/09/2023,TVA FT23254RWF4X\BNK,Tax,400.0,,6001399.13,MCB Internet Banking Document (35).pdf
11/09/2023,08/09/2023,Prelevement automatic -DR DD INTERMEDIATARY FT23254RWF4X\BNK   TELMA S.A F2309038359,Other Expense,249000.0,,5752399.13,MCB Internet Banking Document (35).pdf
11/09/2023,11/09/2023,Retrait sur GAB confrere  752190 FT23254NR3C2\BNK  SGMADA Mahazo,Withdrawal,200000.0,,5552399.13,MCB Internet Banking Document (35).pdf
11/09/2023,11/09/2023,Retrait sur GAB MCB  652570 FT23254T9LBN\BNK  MCB MADA ANTSAHAVOLA,Withdrawal,800000.0,,4752399.13,MCB Internet Banking Document (35).pdf
11/09/2023,11/09/2023,Retrait sur GAB MCB  653380 FT232546HBSW\BNK  MCB MADA ANTSAHAVOLA,Withdrawal,400000.0,,4352399.13,MCB Internet Banking Document (35).pdf
11/09/2023,11/09/2023,Retrait sur GAB confrere  716850 FT23254GD5YM\BNK  SGMADA Agence MAHAZO,Withdrawal,100000.0,,4252399.13,MCB Internet Banking Document (35).pdf
11/09/2023,11/09/2023,DB vente carte etrangere  513840 FT23254FGZY7\BNK  RELUME.IO,Card Payment,174756.33,,4077642.8,MCB Internet Banking Document (35).pdf
11/09/2023,11/09/2023,Retrait sur GAB confrere  675070 FT23254XB2JR\BNK  SGMADA Agence MAHAZO,Withdrawal,50000.0,,4027642.8,MCB Internet Banking Document (35).pdf
12/09/2023,12/09/2023,DB vente carte etrangere  781300 FT23255PXT3P\BNK  NAME-CHEAP.COM M3GASO,Card Payment,42125.48,,3985517.32,MCB Internet Banking Document (35).pdf
12/09/2023,12/09/2023,Retrait sur GAB confrere  346530 FT23255BY923\BNK  SGMADA Mahazo,Withdrawal,200000.0,,3785517.32,MCB Internet Banking Document (35).pdf
12/09/2023,12/09/2023,DB vente carte etrangere  617160 FT23255Q92YB\BNK  Yandex.Translator,Card Payment,5980.34,,3779536.98,MCB Internet Banking Document (35).pdf
12/09/2023,12/09/2023,DB vente carte etrangere  REV FT23255W58LQ\BNK   617220 Yandex.Translator,Other Income,,5980.34,3785517.32,MCB Internet Banking Document (35).pdf
14/09/2023,14/09/2023,Retrait sur GAB confrere  242840 FT23257X7RBN\BNK  BOAMGXB-GAB-1- MAHAZO,Withdrawal,150000.0,,3635517.32,MCB Internet Banking Document (35).pdf
15/09/2023,15/09/2023,Retrait sur GAB confrere  830420 FT232588TPGK\BNK  BNI BNI ANDRAVOAHANGY,Withdrawal,100000.0,,3535517.32,MCB Internet Banking Document (35).pdf
18/09/2023,18/09/2023,Retrait sur GAB confrere  318620 FT23261GQSVC\BNK  SGMADA Mahazo,Withdrawal,300000.0,,3235517.32,MCB Internet Banking Document (35).pdf
18/09/2023,18/09/2023,Retrait sur GAB confrere  513620 FT23261BVNCN\BNK  BNI BNI SABOTSY NAMEHAN,Withdrawal,50000.0,,3185517.32,MCB Internet Banking Document (35).pdf
18/09/2023,18/09/2023,Retrait sur GAB confrere  389620 FT23261T1RPG\BNK  BNI CMT AMBOHIMANGAKELY,Withdrawal,100000.0,,3085517.32,MCB Internet Banking Document (35).pdf
18/09/2023,18/09/2023,DB vente carte confrere  600010 FT23261HBLF9\BNK  SHOPRITE MADAGASCAR,Card Payment,164487.0,,2921030.32,MCB Internet Banking Document (35).pdf
18/09/2023,18/09/2023,Retrait sur GAB confrere  603390 FT23261126MK\BNK  BNI LA CITY ALAROBIA,Withdrawal,50000.0,,2871030.32,MCB Internet Banking Document (35).pdf
18/09/2023,18/09/2023,DB vente carte confrere  744530 FT23261K0XD3\BNK  PIZZAMANIA A MY,Card Payment,30000.0,,2841030.32,MCB Internet Banking Document (35).pdf
21/09/2023,21/09/2023,Retrait sur GAB confrere  377090 FT23264F9BDC\BNK  BNI BNI AMPASAMPITO,Withdrawal,40000.0,,2801030.32,MCB Internet Banking Document (35).pdf
21/09/2023,21/09/2023,DB vente carte confrere  380150 FT23264YQC2M\BNK  STATION JOVENA TATSINAN,Card Payment,290000.0,,2511030.32,MCB Internet Banking Document (35).pdf
21/09/2023,21/09/2023,Retrait sur GAB confrere  479740 FT23264CK4GF\BNK  BOAMGXB-GAB-01- ANALAMAH,Withdrawal,400000.0,,2111030.32,MCB Internet Banking Document (35).pdf
21/09/2023,21/09/2023,Retrait sur GAB confrere  536150 FT23264156T5\BNK  BNI TANA WATER FRONT,Withdrawal,300000.0,,1811030.32,MCB Internet Banking Document (35).pdf
22/09/2023,22/09/2023,Retrait sur GAB confrere  440070 FT23265DFZD5\BNK  SGMADA Mahazo,Withdrawal,150000.0,,1661030.32,MCB Internet Banking Document (35).pdf
26/09/2023,26/09/2023,DB vente carte etrangere  775140 FT232694S6FR\BNK  CONTABO.COM,Card Payment,226869.59,,1434160.73,MCB Internet Banking Document (35).pdf
26/09/2023,26/09/2023,Retrait sur GAB confrere  340390 FT232694QL2X\BNK  SGMADA Agence MAHAZO,Withdrawal,400000.0,,1034160.73,MCB Internet Banking Document (35).pdf
28/09/2023,28/09/2023,Retrait sur GAB confrere  768570 FT23271YVJTJ\BNK  BNI BNI ANTSAKAVIRO,Withdrawal,20000.0,,1014160.73,MCB Internet Banking Document (35).pdf
28/09/2023,28/09/2023,Retrait sur GAB confrere  486860 FT23271MT9CP\BNK  BNI BNIANALAMAHITSY,Withdrawal,200000.0,,814160.73,MCB Internet Banking Document (35).pdf
29/09/2023,01/10/2023,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20230930,Fees,2000.0,,812160.73,MCB Internet Banking Document (35).pdf
29/09/2023,01/10/2023,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20230930,Fees,10000.0,,802160.73,MCB Internet Banking Document (35).pdf
04/09/2023,04/09/2023,DB vente carte etrangere  514680 FT23247JPP4J\BNK  FLEXJOBS.COM,Card Payment,13546.59,,17575.31,MCB Internet Banking Document (34).pdf
04/09/2023,04/09/2023,DB vente carte etrangere  551070 FT23247N022X\BNK  Upwork -615813340Connec,Card Payment,6888.09,,10687.22,MCB Internet Banking Document (34).pdf
04/09/2023,04/09/2023,DB vente carte etrangere  558650 FT23247YDZM7\BNK  Upwork -615814227Connec,Card Payment,6888.09,,3799.13,MCB Internet Banking Document (34).pdf
08/09/2023,08/09/2023,Virement recus Banque Confrere MADINTEX GROUPE SA FT232510KKSC\BNK   FACTURE CREA,Transfer,,6000000.0,6003799.13,MCB Internet Banking Document (34).pdf
11/09/2023,08/09/2023,Frais de virement FT23254RWF4X\BNK,Fees,2000.0,,6001799.13,MCB Internet Banking Document (34).pdf
11/09/2023,08/09/2023,TVA FT23254RWF4X\BNK,Tax,400.0,,6001399.13,MCB Internet Banking Document (34).pdf
11/09/2023,08/09/2023,Prelevement automatic -DR DD INTERMEDIATARY FT23254RWF4X\BNK   TELMA S.A F2309038359,Other Expense,249000.0,,5752399.13,MCB Internet Banking Document (34).pdf
11/09/2023,11/09/2023,Retrait sur GAB confrere  752190 FT23254NR3C2\BNK  SGMADA Mahazo,Withdrawal,200000.0,,5552399.13,MCB Internet Banking Document (34).pdf
11/09/2023,11/09/2023,Retrait sur GAB MCB  652570 FT23254T9LBN\BNK  MCB MADA ANTSAHAVOLA,Withdrawal,800000.0,,4752399.13,MCB Internet Banking Document (34).pdf
11/09/2023,11/09/2023,Retrait sur GAB MCB  653380 FT232546HBSW\BNK  MCB MADA ANTSAHAVOLA,Withdrawal,400000.0,,4352399.13,MCB Internet Banking Document (34).pdf
11/09/2023,11/09/2023,Retrait sur GAB confrere  716850 FT23254GD5YM\BNK  SGMADA Agence MAHAZO,Withdrawal,100000.0,,4252399.13,MCB Internet Banking Document (34).pdf
11/09/2023,11/09/2023,DB vente carte etrangere  513840 FT23254FGZY7\BNK  RELUME.IO,Card Payment,174756.33,,4077642.8,MCB Internet Banking Document (34).pdf
11/09/2023,11/09/2023,Retrait sur GAB confrere  675070 FT23254XB2JR\BNK  SGMADA Agence MAHAZO,Withdrawal,50000.0,,4027642.8,MCB Internet Banking Document (34).pdf
12/09/2023,12/09/2023,DB vente carte etrangere  781300 FT23255PXT3P\BNK  NAME-CHEAP.COM M3GASO,Card Payment,42125.48,,3985517.32,MCB Internet Banking Document (34).pdf
12/09/2023,12/09/2023,Retrait sur GAB confrere  346530 FT23255BY923\BNK  SGMADA Mahazo,Withdrawal,200000.0,,3785517.32,MCB Internet Banking Document (34).pdf
12/09/2023,12/09/2023,DB vente carte etrangere  617160 FT23255Q92YB\BNK  Yandex.Translator,Card Payment,5980.34,,3779536.98,MCB Internet Banking Document (34).pdf
12/09/2023,12/09/2023,DB vente carte etrangere  REV FT23255W58LQ\BNK   617220 Yandex.Translator,Other Income,,5980.34,3785517.32,MCB Internet Banking Document (34).pdf
14/09/2023,14/09/2023,Retrait sur GAB confrere  242840 FT23257X7RBN\BNK  BOAMGXB-GAB-1- MAHAZO,Withdrawal,150000.0,,3635517.32,MCB Internet Banking Document (34).pdf
15/09/2023,15/09/2023,Retrait sur GAB confrere  830420 FT232588TPGK\BNK  BNI BNI ANDRAVOAHANGY,Withdrawal,100000.0,,3535517.32,MCB Internet Banking Document (34).pdf
18/09/2023,18/09/2023,Retrait sur GAB confrere  318620 FT23261GQSVC\BNK  SGMADA Mahazo,Withdrawal,300000.0,,3235517.32,MCB Internet Banking Document (34).pdf
18/09/2023,18/09/2023,Retrait sur GAB confrere  513620 FT23261BVNCN\BNK  BNI BNI SABOTSY NAMEHAN,Withdrawal,50000.0,,3185517.32,MCB Internet Banking Document (34).pdf
18/09/2023,18/09/2023,Retrait sur GAB confrere  389620 FT23261T1RPG\BNK  BNI CMT AMBOHIMANGAKELY,Withdrawal,100000.0,,3085517.32,MCB Internet Banking Document (34).pdf
18/09/2023,18/09/2023,DB vente carte confrere  600010 FT23261HBLF9\BNK  SHOPRITE MADAGASCAR,Card Payment,164487.0,,2921030.32,MCB Internet Banking Document (34).pdf
18/09/2023,18/09/2023,Retrait sur GAB confrere  603390 FT23261126MK\BNK  BNI LA CITY ALAROBIA,Withdrawal,50000.0,,2871030.32,MCB Internet Banking Document (34).pdf
18/09/2023,18/09/2023,DB vente carte confrere  744530 FT23261K0XD3\BNK  PIZZAMANIA A MY,Card Payment,30000.0,,2841030.32,MCB Internet Banking Document (34).pdf
21/09/2023,21/09/2023,Retrait sur GAB confrere  377090 FT23264F9BDC\BNK  BNI BNI AMPASAMPITO,Withdrawal,40000.0,,2801030.32,MCB Internet Banking Document (34).pdf
21/09/2023,21/09/2023,DB vente carte confrere  380150 FT23264YQC2M\BNK  STATION JOVENA TATSINAN,Card Payment,290000.0,,2511030.32,MCB Internet Banking Document (34).pdf
21/09/2023,21/09/2023,Retrait sur GAB confrere  479740 FT23264CK4GF\BNK  BOAMGXB-GAB-01- ANALAMAH,Withdrawal,400000.0,,2111030.32,MCB Internet Banking Document (34).pdf
21/09/2023,21/09/2023,Retrait sur GAB confrere  536150 FT23264156T5\BNK  BNI TANA WATER FRONT,Withdrawal,300000.0,,1811030.32,MCB Internet Banking Document (34).pdf
22/09/2023,22/09/2023,Retrait sur GAB confrere  440070 FT23265DFZD5\BNK  SGMADA Mahazo,Withdrawal,150000.0,,1661030.32,MCB Internet Banking Document (34).pdf
26/09/2023,26/09/2023,DB vente carte etrangere  775140 FT232694S6FR\BNK  CONTABO.COM,Card Payment,226869.59,,1434160.73,MCB Internet Banking Document (34).pdf
26/09/2023,26/09/2023,Retrait sur GAB confrere  340390 FT232694QL2X\BNK  SGMADA Agence MAHAZO,Withdrawal,400000.0,,1034160.73,MCB Internet Banking Document (34).pdf
28/09/2023,28/09/2023,Retrait sur GAB confrere  768570 FT23271YVJTJ\BNK  BNI BNI ANTSAKAVIRO,Withdrawal,20000.0,,1014160.73,MCB Internet Banking Document (34).pdf
28/09/2023,28/09/2023,Retrait sur GAB confrere  486860 FT23271MT9CP\BNK  BNI BNIANALAMAHITSY,Withdrawal,200000.0,,814160.73,MCB Internet Banking Document (34).pdf
29/09/2023,01/10/2023,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20230930,Fees,2000.0,,812160.73,MCB Internet Banking Document (34).pdf
29/09/2023,01/10/2023,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20230930,Fees,10000.0,,802160.73,MCB Internet Banking Document (34).pdf
04/10/2024,04/10/2024,DB vente carte etrangere  073310 FT24278GJR2P\BNK  STACKBLITZ,Card Payment,42171.63,,244723.17,MCB Internet Banking Document (22).pdf
07/10/2024,07/10/2024,Transfer Bank to Wallet  MVOLA WALLET FT242816BLH5\BNK   Mvola Bank to Wallet,Mvola Out,100000.0,,144723.17,MCB Internet Banking Document (22).pdf
14/10/2024,14/10/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT242889HXF0\BNK,Mvola,,130000.0,274723.17,MCB Internet Banking Document (22).pdf
17/10/2024,17/10/2024,TVA CHG2429143915\BNK,Tax,1000.0,,273723.17,MCB Internet Banking Document (22).pdf
17/10/2024,17/10/2024,Commission CHG2429143915\BNK,Other Expense,5000.0,,268723.17,MCB Internet Banking Document (22).pdf
18/10/2024,18/10/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT24292X49BX\BNK,Mvola,,200000.0,468723.17,MCB Internet Banking Document (22).pdf
18/10/2024,18/10/2024,Retrait sur GAB confrere  504770 FT24292X6GY3\BNK  BNI CMT AMBOHIMANGAKELY,Withdrawal,150000.0,,318723.17,MCB Internet Banking Document (22).pdf
18/10/2024,18/10/2024,Virement recus Banque Confrere  MEDDOC HEALTHCARE FT24292XHDTC\BNK   DEVELOPPEMENT PLATEFORME 1ERE TRANC,Transfer,,10000000.0,10318723.17,MCB Internet Banking Document (22).pdf
21/10/2024,21/10/2024,DB vente carte etrangere  248400 FT24295QM7M2\BNK  WWW CONTABO- COM,Card Payment,66089.84,,10252633.33,MCB Internet Banking Document (22).pdf
21/10/2024,21/10/2024,Frais de virement FT24295B8Z6L\BNK,Fees,1350.0,,10251283.33,MCB Internet Banking Document (22).pdf
21/10/2024,21/10/2024,TVA FT24295B8Z6L\BNK,Tax,270.0,,10251013.33,MCB Internet Banking Document (22).pdf
21/10/2024,21/10/2024,Transfer Bank to Wallet  MVOLA WALLET FT24295B8Z6L\BNK   Mvola Bank to Wallet,Mvola Out,270000.0,,9981013.33,MCB Internet Banking Document (22).pdf
21/10/2024,21/10/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT24295VQV68\BNK,Mvola,,30000.0,10011013.33,MCB Internet Banking Document (22).pdf
21/10/2024,21/10/2024,Retrait en especes  LUI MEME TT24295P3CMW\BNK,Withdrawal,10000000.0,,11013.33,MCB Internet Banking Document (22).pdf
31/10/2024,01/11/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241031,Fees,2000.0,,9013.33,MCB Internet Banking Document (22).pdf
10/06/2024,10/06/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT24162Y217R\BNK,Mvola,,270000.0,261079.71,MCB Internet Banking Document (18).pdf
10/06/2024,07/06/2024,Frais de virement FT24162M67XW\BNK,Fees,5000.0,,256079.71,MCB Internet Banking Document (18).pdf
10/06/2024,07/06/2024,TVA FT24162M67XW\BNK,Tax,1000.0,,255079.71,MCB Internet Banking Document (18).pdf
10/06/2024,07/06/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24162M67XW\BNK   TELMA S.A F2406686500,Other Expense,249000.0,,6079.71,MCB Internet Banking Document (18).pdf
10/06/2024,07/06/2024,TVA FT24162BB28N\BNK,Tax,2400.0,,3679.71,MCB Internet Banking Document (18).pdf
20/06/2024,20/06/2024,Virement recus Banque Confrere  RIAKE FT24172SRZV0\BNK   Reste MERISTHEME,Riake,,540000.0,531679.71,MCB Internet Banking Document (18).pdf
21/06/2024,21/06/2024,Retrait sur GAB confrere  641990 FT24173J8RF4\BNK  MAHAZO,Withdrawal,50000.0,,481679.71,MCB Internet Banking Document (18).pdf
24/06/2024,24/06/2024,DB vente carte etrangere  241570 FT24176BRMM6\BNK  CONTABO.COM,Card Payment,64286.26,,417393.45,MCB Internet Banking Document (18).pdf
24/06/2024,24/06/2024,Virement recus Banque Confrere  RIAKE FT24176FTSBF\BNK   Reste Meristheme,Riake,,100000.0,517393.45,MCB Internet Banking Document (18).pdf
28/06/2024,01/07/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240630,Fees,2000.0,,515393.45,MCB Internet Banking Document (18).pdf
28/06/2024,01/07/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240630,Fees,10000.0,,505393.45,MCB Internet Banking Document (18).pdf
04/12/2023,04/12/2023,Virement recus Banque Confrere BUSINESS PERFORMANCE OFFICE FT23338BDZ69\BNK   Facture Novembre 2023,Transfer,,2940000.0,2948506.81,MCB Internet Banking Document (38).pdf
04/12/2023,04/12/2023,DB vente carte etrangere  610990 FT23338FHJG5\BNK  SPOTIFY AB,Card Payment,13849.5,,2934657.31,MCB Internet Banking Document (38).pdf
04/12/2023,04/12/2023,JUICE Virement autre banque locale MANOHISOA FITAHIANOMENJANAHARY DEBO FT23338T1GH1\BNK   Acompte,Other Expense,700000.0,,2234657.31,MCB Internet Banking Document (38).pdf
04/12/2023,04/12/2023,Retrait sur GAB confrere  675610 FT2333820H7D\BNK  SGMADA Agence MAHAZO,Withdrawal,200000.0,,2034657.31,MCB Internet Banking Document (38).pdf
05/12/2023,05/12/2023,Retrait sur GAB confrere  711550 FT23339C3K5T\BNK  BOAMGXB-GAB-1- MAHAZO,Withdrawal,50000.0,,1984657.31,MCB Internet Banking Document (38).pdf
06/12/2023,06/12/2023,Retrait sur GAB confrere  474080 FT23340T1HPF\BNK  SGMADA Agence MAHAZO,Withdrawal,350000.0,,1634657.31,MCB Internet Banking Document (38).pdf
07/12/2023,07/12/2023,Retrait sur GAB confrere  306260 FT23341RVRKH\BNK  BNI BNI ANTANINARENINA,Withdrawal,200000.0,,1434657.31,MCB Internet Banking Document (38).pdf
07/12/2023,07/12/2023,Retrait sur GAB confrere  306680 FT23341650PJ\BNK  BNI BNI ANTANINARENINA,Withdrawal,200000.0,,1234657.31,MCB Internet Banking Document (38).pdf
07/12/2023,07/12/2023,Retrait sur GAB confrere  308290 FT23341ST7GM\BNK  BNI BNI ANTANINARENINA,Withdrawal,200000.0,,1034657.31,MCB Internet Banking Document (38).pdf
07/12/2023,07/12/2023,Retrait sur GAB confrere  308870 FT23341VTKSP\BNK  BNI BNI ANTANINARENINA,Withdrawal,200000.0,,834657.31,MCB Internet Banking Document (38).pdf
12/12/2023,11/12/2023,Frais de virement FT2334662TB7\BNK,Fees,2000.0,,832657.31,MCB Internet Banking Document (38).pdf
12/12/2023,11/12/2023,TVA FT2334662TB7\BNK,Tax,400.0,,832257.31,MCB Internet Banking Document (38).pdf
12/12/2023,11/12/2023,Prelevement automatic -DR DD INTERMEDIATARY FT2334662TB7\BNK   TELMA S.A F2312230774,Other Expense,249000.0,,583257.31,MCB Internet Banking Document (38).pdf
14/12/2023,14/12/2023,Virement recus Banque Confrere  RIAKE FT23348DFH9J\BNK   Acompte Fenohery,Riake,,300000.0,883257.31,MCB Internet Banking Document (38).pdf
14/12/2023,14/12/2023,Retrait sur GAB confrere  644330 FT23348J4RXR\BNK  SGMADA Mahazo 2,Withdrawal,50000.0,,833257.31,MCB Internet Banking Document (38).pdf
18/12/2023,18/12/2023,Retrait sur GAB confrere  700670 FT23352H8C51\BNK  SGMADA Agence MAHAZO,Withdrawal,50000.0,,783257.31,MCB Internet Banking Document (38).pdf
18/12/2023,18/12/2023,DB vente carte confrere  461130 FT23352GJQ1D\BNK RASOAMIARAMANANA LOVASO,Card Payment,35000.0,,748257.31,MCB Internet Banking Document (38).pdf
18/12/2023,18/12/2023,Retrait sur GAB confrere  490530 FT23352LD1X0\BNK  BOAMGXB-GAB- EXT SIEGE,Withdrawal,100000.0,,648257.31,MCB Internet Banking Document (38).pdf
18/12/2023,18/12/2023,Retrait sur GAB confrere  REV FT23352Q6PNT\BNK   490650 BOAMGXB- GAB-EXT SIEGE,Other Income,,100000.0,748257.31,MCB Internet Banking Document (38).pdf
18/12/2023,18/12/2023,Retrait sur GAB confrere  491240 FT23352S1SDV\BNK  BOAMGXB-GAB-02- EXT SIEG,Withdrawal,100000.0,,648257.31,MCB Internet Banking Document (38).pdf
18/12/2023,18/12/2023,Retrait sur GAB confrere  493520 FT23352VWGNL\BNK  BNI BNI GALAXY ANDRAHAR,Withdrawal,100000.0,,548257.31,MCB Internet Banking Document (38).pdf
19/12/2023,19/12/2023,DB vente carte etrangere  280580 FT23353ZL8JW\BNK  CONTABO.COM,Card Payment,65849.73,,482407.58,MCB Internet Banking Document (38).pdf
26/12/2023,26/12/2023,Retrait sur GAB confrere  412710 FT2336027HY9\BNK  SGMADA Mahazo,Withdrawal,50000.0,,432407.58,MCB Internet Banking Document (38).pdf
27/12/2023,27/12/2023,Retrait sur GAB confrere  411070 FT23361SB03C\BNK  SGMADA Mahazo 2,Withdrawal,50000.0,,382407.58,MCB Internet Banking Document (38).pdf
29/12/2023,01/01/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20231231,Fees,2000.0,,380407.58,MCB Internet Banking Document (38).pdf
29/12/2023,01/01/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20231231,Fees,10000.0,,370407.58,MCB Internet Banking Document (38).pdf
02/12/2024,02/12/2024,Transfer Bank to Wallet  MVOLA WALLET FT24337LN5Y3\BNK   Mvola Bank to Wallet,Mvola Out,50000.0,,137204.18,MCB Internet Banking Document (2).pdf
02/12/2024,02/12/2024,DB vente carte etrangere  278990 FT24337V1X2C\BNK  CONTABO/COM,Card Payment,60174.79,,77029.39,MCB Internet Banking Document (2).pdf
02/12/2024,02/12/2024,Retrait sur GAB confrere  291640 FT2433750GWD\BNK  SGMADA Mahazo,Withdrawal,50000.0,,27029.39,MCB Internet Banking Document (2).pdf
06/12/2024,06/12/2024,Virement recus Banque Confrere  RIAKE FT24341Q3152\BNK   Reste Paiement Mrway,Riake,,300000.0,327029.39,MCB Internet Banking Document (2).pdf
09/12/2024,09/12/2024,Transfer Bank to Wallet  MVOLA WALLET FT24344G4W3V\BNK   Mvola Bank to Wallet,Mvola Out,5000.0,,322029.39,MCB Internet Banking Document (2).pdf
09/12/2024,09/12/2024,Retrait sur GAB confrere  438400 FT243449XYN9\BNK  SGMADA Agence MAHAZO-An,Withdrawal,50000.0,,272029.39,MCB Internet Banking Document (2).pdf
10/12/2024,09/12/2024,Frais de virement FT24345T4WPL\BNK,Fees,5000.0,,267029.39,MCB Internet Banking Document (2).pdf
10/12/2024,09/12/2024,TVA FT24345T4WPL\BNK,Tax,1000.0,,266029.39,MCB Internet Banking Document (2).pdf
10/12/2024,09/12/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24345T4WPL\BNK   TELMA S.A F2412340559,Other Expense,249000.0,,17029.39,MCB Internet Banking Document (2).pdf
10/12/2024,10/12/2024,Retrait sur GAB confrere  723980 FT24345G7V6Q\BNK  BNI BNI AMPASAMPITO,Withdrawal,10000.0,,7029.39,MCB Internet Banking Document (2).pdf
26/12/2024,26/12/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT24361QZC1Q\BNK,Mvola,,70000.0,77029.39,MCB Internet Banking Document (2).pdf
26/12/2024,26/12/2024,DB vente carte etrangere  270080 FT24361R7Y7J\BNK  CONTABO COM,Card Payment,67602.62,,9426.77,MCB Internet Banking Document (2).pdf
30/12/2024,30/12/2024,Transfer Wallet to Bank Mvola Wallet to Bank FT24365ZB9GB\BNK,Mvola,,350000.0,359426.77,MCB Internet Banking Document (2).pdf
30/12/2024,30/12/2024,Retrait sur GAB confrere  709440 FT24365SQ4MB\BNK  BMOI GAB 20 TANTOMBATO,Withdrawal,350000.0,,9426.77,MCB Internet Banking Document (2).pdf
30/12/2024,30/12/2024,Virement recus Banque Confrere  RIAKE FT24365S44NT\BNK   Paiement Meristheme,Riake,,500000.0,509426.77,MCB Internet Banking Document (2).pdf
31/12/2024,31/12/2024,Retrait sur GAB confrere  351640 FT2436659K4H\BNK  SGMADA Agence MAHAZO,Withdrawal,100000.0,,409426.77,MCB Internet Banking Document (2).pdf
31/12/2024,01/01/2025,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241231,Fees,2000.0,,407426.77,MCB Internet Banking Document (2).pdf
31/12/2024,01/01/2025,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241231,Fees,10000.0,,397426.77,MCB Internet Banking Document (2).pdf
01/02/2024,01/02/2024,DB vente carte etrangere  275970 FT240325Z16W\BNK  SPOTIFY AB,Card Payment,13945.52,,544005.31,MCB Internet Banking Document (14).pdf
02/02/2024,02/02/2024,Retrait sur GAB confrere  265330 FT24033R9PQB\BNK  SGMADA Mahazo 2,Withdrawal,50000.0,,494005.31,MCB Internet Banking Document (14).pdf
05/02/2024,05/02/2024,Retrait sur GAB confrere  661800 FT24036JXGG8\BNK  SGMADA Agence MAHAZO,Withdrawal,50000.0,,444005.31,MCB Internet Banking Document (14).pdf
06/02/2024,06/02/2024,DB vente carte confrere  313110 FT240371DDRV\BNK  STATION JOVENA TATSINAN,Card Payment,20000.0,,424005.31,MCB Internet Banking Document (14).pdf
07/02/2024,07/02/2024,DB vente carte confrere  473880 FT240383K40C\BNK  STATION JOVENA TATSINAN,Card Payment,20000.0,,404005.31,MCB Internet Banking Document (14).pdf
